Mass,Raideur,Friction,Amplitude,Time_Stop
100,18000,2100,3.013253837433681,0.38324038324038323
100,19000,2100,3.0125791886031896,0.3584536917870251
100,20000,2100,3.012106808897724,0.33748033748033746
100,21000,2100,3.011634454728373,0.3203203203203204
100,22000,2100,3.0111621260943044,0.3050669717336384
100,23000,2100,3.0106898229946855,0.29172029172029174
100,24000,2100,3.0102175454286835,0.2802802802802803
100,25000,2100,3.0097452933954667,0.27074693741360406
100,26000,2100,3.0092730668942034,0.2612135945469279
100,27000,2100,3.008915646967046,0.253586920253587
100,28000,2100,3.0087030172788696,0.24596024596024596
100,29000,2100,3.008490392714191,0.23833357166690497
100,30000,2100,3.008277773272936,0.23261356594689925
100,31000,2100,3.008065158955032,0.22689356022689353
100,32000,2100,3.0078525497604027,0.2211735545068878
100,33000,2100,3.0076399456889744,0.2154535487868821
100,34000,2100,3.007427346740673,0.21164021164021163
100,35000,2100,3.007214752915424,0.2059202059202059
100,36000,2100,3.0070021642131537,0.20210686877353545
100,37000,2100,3.0067895806337877,0.198293531626865
100,38000,2100,3.0065770021772504,0.19448019448019452
100,39000,2100,3.0063644288434688,0.19066685733352404
100,40000,2100,3.006151860632368,0.18685352018685353
100,41000,2100,3.0059392975438737,0.1849468516135183
100,42000,2100,3.0057267395779124,0.1811335144668478
100,43000,2100,3.005514186734408,0.17922684589351257
100,44000,2100,3.0053016390132883,0.17541350874684208
100,45000,2100,3.0050890964144776,0.17350684017350684
100,46000,2100,3.0049989971893107,0.1716001716001716
100,47000,2100,3.0049451568216834,0.16778683445350112
100,48000,2100,3.0048913167793274,0.16588016588016588
100,49000,2100,3.004837477062241,0.16397349730683064
100,50000,2100,3.004783637670423,0.1620668287334954
100,51000,2100,3.0047297986038712,0.16016016016016016
100,52000,2100,3.004675959862586,0.15825349158682495
100,53000,2100,3.004622121446565,0.1563468230134897
100,54000,2100,3.0045682833558085,0.15444015444015446
100,55000,2100,3.004514445590314,0.1525334858668192
100,56000,2100,3.00446060815008,0.15062681729348396
100,57000,2100,3.0044067710351072,0.14872014872014871
100,58000,2100,3.004352934245392,0.14681348014681347
100,59000,2100,3.0042990977809354,0.14490681157347823
100,60000,2100,3.004245261641735,0.14490681157347823
100,61000,2100,3.0041914258277895,0.143000143000143
100,62000,2100,3.004137590339098,0.14109347442680778
100,63000,2100,3.00408375517566,0.13918680585347254
100,64000,2100,3.004029920337473,0.1391868058534725
100,65000,2100,3.003976085824537,0.13728013728013727
100,66000,2100,3.003922251636851,0.13537346870680203
100,67000,2100,3.003868417774412,0.13537346870680203
100,68000,2100,3.0038145842372206,0.1334668001334668
100,69000,2100,3.003760751025275,0.13156013156013155
100,70000,2100,3.0037069181385743,0.13156013156013155
100,71000,2100,3.003653085577117,0.1296534629867963
100,72000,2100,3.0035992533409015,0.1296534629867963
100,73000,2100,3.0035454214299278,0.12774679441346107
100,74000,2100,3.0034915898441934,0.12774679441346107
100,75000,2100,3.0034377585836984,0.12584012584012583
100,76000,2100,3.00338392764844,0.12584012584012583
100,77000,2100,3.0033300970384187,0.1239334572667906
100,78000,2100,3.0032762667536326,0.1239334572667906
100,79000,2100,3.0032224367940805,0.12202678869345535
100,14000,2300,3.01661073845985,1.1367889628759194
100,15000,2300,3.015544387779858,0.753797275536406
100,16000,2300,3.0146712265499067,0.604082343212778
100,17000,2300,3.0139800316179364,0.5187796492144318
100,18000,2300,3.0132888919042338,0.4613308961135048
100,19000,2300,3.012597807406135,0.41954998476737604
100,20000,2300,3.011906778120974,0.3882143012577795
100,21000,2300,3.011411751165238,0.3621012316664491
100,22000,2300,3.0110180041726657,0.3412107759933847
100,23000,2300,3.010624274925556,0.32380206293249764
100,24000,2300,3.0102305634234248,0.3081342211776994
100,25000,2300,3.009836869665792,0.29420725072898984
100,26000,2300,3.009443193652174,0.282021151586369
100,27000,2300,3.0090495353820885,0.2715759237498368
100,28000,2300,3.008655894855054,0.2628715672193933
100,29000,2300,3.0082622720705885,0.25416721068894976
100,30000,2300,3.008065024634149,0.247203725464595
100,31000,2300,3.0078877831200073,0.2402402402402402
100,32000,2300,3.0077105451663404,0.23327675501588543
100,33000,2300,3.0075333107731055,0.22805414109761937
100,34000,2300,3.00735607994026,0.2210906558732646
100,35000,2300,3.00717885266776,0.21586804195499848
100,36000,2300,3.0070016289555634,0.2123862993428211
100,37000,2300,3.0068244088036264,0.20716368542455502
100,38000,2300,3.006647192211907,0.2036819428123776
100,39000,2300,3.006469979180361,0.1984593288941115
100,40000,2300,3.006292769708945,0.1949775862819341
100,41000,2300,3.006115563797618,0.19149584366975672
100,42000,2300,3.005938361446335,0.18801410105757932
100,43000,2300,3.0057611626550536,0.18453235844540192
100,44000,2300,3.005583967423731,0.18279148713931323
100,45000,2300,3.005406775752324,0.1793097445271358
100,46000,2300,3.0052295876407897,0.17582800191495843
100,47000,2300,3.005052403089084,0.17408713060886974
100,48000,2300,3.0048752220971653,0.17060538799669236
100,49000,2300,3.0046980446649894,0.16886451669060365
100,50000,2300,3.0045815377451293,0.1671236453845149
100,51000,2300,3.004536655898879,0.16364190277233756
100,52000,2300,3.0044917742786756,0.16190103146624887
100,53000,2300,3.0044468928845185,0.16016016016016016
100,54000,2300,3.0044020117164068,0.15841928885407147
100,55000,2300,3.0043571307743395,0.15667841754798276
100,56000,2300,3.0043122500583173,0.15493754624189407
100,57000,2300,3.004267369568338,0.15319667493580535
100,58000,2300,3.0042224893044023,0.1514558036297167
100,59000,2300,3.004177609266508,0.14971493232362798
100,60000,2300,3.004132729454655,0.14797406101753927
100,61000,2300,3.004087849868843,0.14623318971145058
100,62000,2300,3.004042970509072,0.14449231840536186
100,63000,2300,3.00399809137534,0.1427514470992732
100,64000,2300,3.0039532124676462,0.1410105757931845
100,65000,2300,3.003908333785991,0.13926970448709577
100,66000,2300,3.003863455330372,0.13926970448709577
100,67000,2300,3.0038185771007906,0.1375288331810071
100,68000,2300,3.0037736990972457,0.1357879618749184
100,69000,2300,3.003728821319735,0.13404709056882969
100,70000,2300,3.00368394376826,0.13404709056882969
100,71000,2300,3.0036390664428185,0.132306219262741
100,72000,2300,3.0035941893434095,0.1305653479566523
100,73000,2300,3.0035493124700343,0.1305653479566523
100,74000,2300,3.0035044358226903,0.1288244766505636
100,75000,2300,3.003459559401378,0.12882447665056362
100,76000,2300,3.0034146832060955,0.1270836053444749
100,77000,2300,3.0033698072368433,0.1253427340383862
100,78000,2300,3.0033249314936206,0.1253427340383862
100,79000,2300,3.003280055976426,0.12360186273229751
100,16000,2500,3.014578769277185,1.6000000000000003
100,17000,2500,3.013728359901599,0.8536536536536536
100,18000,2500,3.0131433942977877,0.6518518518518519
100,19000,2500,3.0125584682495488,0.5477477477477478
100,20000,2500,3.0119735817552673,0.4804804804804805
100,21000,2500,3.0113887348133277,0.4340340340340341
100,22000,2500,3.010803927422114,0.39879879879879887
100,23000,2500,3.010441950869461,0.3715715715715716
100,24000,2500,3.0101087197828953,0.3491491491491492
100,25000,2500,3.009775501408238,0.32992992992993
100,26000,2500,3.009442295745197,0.31391391391391393
100,27000,2500,3.0091091027934804,0.2994994994994995
100,28000,2500,3.0087759225527946,0.2866866866866867
100,29000,2500,3.0084427550228483,0.2754754754754754
100,30000,2500,3.0081096002033485,0.2658658658658658
100,31000,2500,3.007776458094004,0.2578578578578578
100,32000,2500,3.0075116111091718,0.2498498498498498
100,33000,2500,3.0073616031767956,0.24184184184184185
100,34000,2500,3.007211597795026,0.23543543543543544
100,35000,2500,3.007061594963836,0.22902902902902897
100,36000,2500,3.006911594683201,0.22422422422422422
100,37000,2500,3.0067615969530936,0.21781781781781787
100,38000,2500,3.006611601773488,0.21301301301301304
100,39000,2500,3.0064616091443574,0.20820820820820823
100,40000,2500,3.006311619065677,0.20500500500500501
100,41000,2500,3.00616163153742,0.20020020020020016
100,42000,2500,3.0060116465595605,0.19699699699699696
100,43000,2500,3.0058616641320723,0.19219219219219222
100,44000,2500,3.0057116842549294,0.188988988988989
100,45000,2500,3.005561706928105,0.18578578578578575
100,46000,2500,3.005411732151574,0.18258258258258261
100,47000,2500,3.00526175992531,0.1793793793793794
100,48000,2500,3.0051117902492863,0.17777777777777778
100,49000,2500,3.004961823123478,0.1745745745745746
100,50000,2500,3.004811858547858,0.17137137137137134
100,51000,2500,3.0046618965224003,0.1697697697697698
100,52000,2500,3.0045119370470785,0.1665665665665666
100,53000,2500,3.004361980121867,0.164964964964965
100,54000,2500,3.004228333508041,0.16336336336336338
100,55000,2500,3.0041903470112343,0.16016016016016013
100,56000,2500,3.004152360676363,0.15855855855855852
100,57000,2500,3.004114374503425,0.15695695695695697
100,58000,2500,3.0040763884924213,0.15535535535535536
100,59000,2500,3.004038402643351,0.15375375375375377
100,60000,2500,3.0040004169562136,0.15055055055055055
100,61000,2500,3.0039624314310083,0.14894894894894897
100,62000,2500,3.003924446067736,0.14734734734734736
100,63000,2500,3.003886460866395,0.14574574574574578
100,64000,2500,3.0038484758269854,0.14414414414414417
100,65000,2500,3.0038104909495065,0.14414414414414414
100,66000,2500,3.003772506233958,0.14254254254254256
100,67000,2500,3.00373452168034,0.14094094094094095
100,68000,2500,3.0036965372886515,0.13933933933933934
100,69000,2500,3.0036585530588917,0.13773773773773773
100,70000,2500,3.0036205689910616,0.1361361361361361
100,71000,2500,3.003582585085159,0.13613613613613615
100,72000,2500,3.003544601341185,0.13453453453453454
100,73000,2500,3.0035066177591387,0.13293293293293293
100,74000,2500,3.003468634339019,0.1313313313313313
100,75000,2500,3.003430651080827,0.13133133133133135
100,76000,2500,3.0033926679845604,0.12972972972972974
100,77000,2500,3.00335468505022,0.12812812812812815
100,78000,2500,3.0033167022778056,0.12812812812812813
100,79000,2500,3.0032787196673154,0.1265265265265265
100,19000,2700,3.012392004097448,1.1344678011344678
100,20000,2700,3.011890566607775,0.7518629740851962
100,21000,2700,3.0113891581900267,0.6020835650465279
100,22000,2700,3.010887778843185,0.5175545916286657
100,23000,2700,3.0103864285662323,0.4597189782374967
100,24000,2700,3.0099093086130226,0.4181959737515293
100,25000,2700,3.009623633691405,0.3870537203870537
100,26000,2700,3.0093379681130963,0.36036036036036034
100,27000,2700,3.0090523118779116,0.33959885811737667
100,28000,2700,3.008766664985668,0.3218032847662477
100,29000,2700,3.0084810274361797,0.3069736403069736
100,30000,2700,3.008195399229263,0.2936269602936269
100,31000,2700,3.0079097803647343,0.2817632447262077
100,32000,2700,3.007624170842408,0.2713824936047158
100,33000,2700,3.007338570662102,0.2624847069291513
100,34000,2700,3.0070529798236296,0.2535869202535869
100,35000,2700,3.006898983866895,0.24617209802394985
100,36000,2700,3.006770385095343,0.2387572757943128
100,37000,2700,3.006641788198486,0.23282541801060322
100,38000,2700,3.0065131931763083,0.22689356022689358
100,39000,2700,3.0063846000287926,0.22096170244318394
100,40000,2700,3.0062560087559236,0.2165128091054017
100,41000,2700,3.0061274193576826,0.21058095132169205
100,42000,2700,3.005998831834055,0.20613205798390982
100,43000,2700,3.0058702461850233,0.20316612909205503
100,44000,2700,3.005741662410572,0.19871723575427278
100,45000,2700,3.0056130805106833,0.19426834241649055
100,46000,2700,3.005484500485343,0.19130241352463576
100,47000,2700,3.0053559223345325,0.1883364846327809
100,48000,2700,3.0052273460582364,0.18537055574092612
100,49000,2700,3.005098771656438,0.18240462684907127
100,50000,2700,3.004970199129121,0.17943869795721645
100,51000,2700,3.0048416284762696,0.17647276906536163
100,52000,2700,3.004713059697865,0.17350684017350682
100,53000,2700,3.004584492793893,0.170540911281652
100,54000,2700,3.0044559277643366,0.16905794683572462
100,55000,2700,3.0043273646091793,0.16609201794386977
100,56000,2700,3.004198803328405,0.16460905349794236
100,57000,2700,3.0040702439219955,0.16164312460608754
100,58000,2700,3.003941686389936,0.16016016016016013
100,59000,2700,3.0038930618500688,0.15719423126830534
100,60000,2700,3.0038604957721455,0.15571126682237793
100,61000,2700,3.0038279298132466,0.15422830237645052
100,62000,2700,3.0037953639733708,0.1527453379305231
100,63000,2700,3.003762798252519,0.1512623734845957
100,64000,2700,3.0037302326506916,0.14829644459274088
100,65000,2700,3.003697667167886,0.14681348014681347
100,66000,2700,3.0036651018041036,0.14533051570088606
100,67000,2700,3.003632536559344,0.14384755125495866
100,68000,2700,3.0035999714336064,0.14236458680903125
100,69000,2700,3.0035674064268907,0.14088162236310384
100,70000,2700,3.0035348415391967,0.13939865791717643
100,71000,2700,3.0035022767705253,0.13791569347124902
100,72000,2700,3.0034697121208747,0.13791569347124902
100,73000,2700,3.0034371475902444,0.1364327290253216
100,74000,2700,3.003404583178635,0.1349497645793942
100,75000,2700,3.003372018886046,0.1334668001334668
100,76000,2700,3.0033394547124774,0.13198383568753938
100,77000,2700,3.0033068906579294,0.13198383568753938
100,78000,2700,3.0032743267224005,0.13050087124161197
100,79000,2700,3.003241762905891,0.12901790679568456
100,22000,2900,3.0108464567314326,1.0120465292879086
100,23000,2900,3.0104118749447406,0.71243657450554
100,24000,2900,3.009977314999991,0.5812709260985123
100,25000,2900,3.0095427768965197,0.5025715370542957
100,26000,2900,3.0091715619283077,0.45010527769148456
100,27000,2900,3.008923952365005,0.41144592868730806
100,28000,2900,3.0086763498217866,0.3810707258983121
100,29000,2900,3.0084287542985333,0.3562182872527699
100,30000,2900,3.0081811657951247,0.33550792171481814
100,31000,2900,3.0079335843114405,0.31893962928445685
100,32000,2900,3.0076860098473617,0.3037520278899588
100,33000,2900,3.007438442402768,0.29132580856718787
100,34000,2900,3.007190881977538,0.2788995892444168
100,35000,2900,3.006943328571553,0.2692347519933726
100,36000,2900,3.0066957821846936,0.25956991474232854
100,37000,2900,3.0064895487000514,0.2526664595630113
100,38000,2900,3.0063780811663596,0.2443823133478306
100,39000,2900,3.006266615041249,0.23747885816851338
100,40000,2900,3.0061551503247084,0.2305754029891961
100,41000,2900,3.006043687016729,0.22505263884574228
100,42000,2900,3.0059322251172977,0.21952987470228852
100,43000,2900,3.0058207646264044,0.21538780159469817
100,44000,2900,3.00570930554404,0.20986503745124435
100,45000,2900,3.0055978478701917,0.20572296434365395
100,46000,2900,3.005486391604849,0.20158089123606365
100,47000,2900,3.0053749367480025,0.1974388181284733
100,48000,2900,3.005263483299641,0.19329674502088295
100,49000,2900,3.0051520312597537,0.190535362949156
100,50000,2900,3.005040580628329,0.18777398087742908
100,51000,2900,3.0049291314053574,0.18363190776983881
100,52000,2900,3.0048176835908276,0.1808705256981119
100,53000,2900,3.004706237184729,0.178109143626385
100,54000,2900,3.004594792187051,0.17534776155465814
100,55000,2900,3.0044833485977835,0.17258637948293115
100,56000,2900,3.004371906416914,0.1698249974112043
100,57000,2900,3.004260465644433,0.16844430637534089
100,58000,2900,3.0041490262803303,0.16568292430361398
100,59000,2900,3.004037588324594,0.162921542231887
100,60000,2900,3.003926151777214,0.1615408511960236
100,61000,2900,3.00381471663818,0.15877946912429675
100,62000,2900,3.0037032829074803,0.15739877808843325
100,63000,2900,3.0036350971860157,0.1560180870525698
100,64000,2900,3.003606868902838,0.1532567049808429
100,65000,2900,3.0035786407090916,0.15187601394497946
100,66000,2900,3.0035504126047763,0.15049532290911602
100,67000,2900,3.0035221845898925,0.14911463187325252
100,68000,2900,3.0034939566644394,0.14635324980152567
100,69000,2900,3.003465728828417,0.1449725587656622
100,70000,2900,3.0034375010818257,0.14359186772979876
100,71000,2900,3.0034092734246647,0.14221117669393535
100,72000,2900,3.003381045856934,0.14083048565807185
100,73000,2900,3.0033528183786333,0.13944979462220838
100,74000,2900,3.0033245909897626,0.13806910358634492
100,75000,2900,3.003296363690322,0.1366884125504815
100,76000,2900,3.0032681364803113,0.13530772151461803
100,77000,2900,3.003239909359729,0.13392703047875465
100,78000,2900,3.003211682328577,0.13392703047875465
100,79000,2900,3.003183455386854,0.13254633944289113
100,25000,3100,3.0095838775699653,1.011333914559721
100,26000,3100,3.0092036169813015,0.7116794213568407
100,27000,3100,3.008823373118909,0.5799347734831607
100,28000,3100,3.0085355752498075,0.5024379217927605
100,29000,3100,3.0083189002857917,0.44948173980432043
100,30000,3100,3.0081022306978973,0.41073331395912044
100,31000,3100,3.007885566486043,0.3797345732829604
100,32000,3100,3.007668907650149,0.35519390358100034
100,33000,3100,3.0074522541901363,0.33581969065840034
100,34000,3100,3.007235606105922,0.31773709193064037
100,35000,3100,3.007018963397427,0.3035293357874003
100,36000,3100,3.0068023260645718,0.2906131938390003
100,37000,3100,3.0065856941072737,0.2789886660854403
100,38000,3100,3.006369067525454,0.2686557525267203
100,39000,3100,3.006152446319032,0.2596144531628403
100,40000,3100,3.006027384362475,0.25186476799380025
100,41000,3100,3.0059298408492716,0.24411508282476024
100,42000,3100,3.0058322984148007,0.23765701185056023
100,43000,3100,3.005734757059055,0.23119894087636028
100,44000,3100,3.0056372167820267,0.22474086990216027
100,45000,3100,3.005539677583709,0.2195744131228002
100,46000,3100,3.0054421394640953,0.2144079563434402
100,47000,3100,3.005344602423178,0.2105331137589202
100,48000,3100,3.00524706646095,0.20536665697956025
100,49000,3100,3.0051495315774033,0.20149181439504021
100,50000,3100,3.005051997772531,0.1976169718105202
100,51000,3100,3.0049544650463273,0.19374212922600023
100,52000,3100,3.004856933398784,0.18986728664148023
100,53000,3100,3.0047594028298934,0.18728405825180022
100,54000,3100,3.004661873339649,0.18340921566728022
100,55000,3100,3.0045643449280433,0.1808259872776002
100,56000,3100,3.0044668175950693,0.17824275888792018
100,57000,3100,3.0043692913407205,0.17565953049824018
100,58000,3100,3.0042717661649894,0.17307630210856018
100,59000,3100,3.0041742420678674,0.1704930737188802
100,60000,3100,3.0040767190493485,0.16790984532920017
100,61000,3100,3.0039791971094263,0.1653266169395202
100,62000,3100,3.003881676248092,0.16274338854984016
100,63000,3100,3.003784156465339,0.1614517743550002
100,64000,3100,3.0036866377611604,0.15886854596532016
100,65000,3100,3.003589120135549,0.15757693177048016
100,66000,3100,3.0034916035884978,0.15499370338080015
100,67000,3100,3.00340914768259,0.15370208918596018
100,68000,3100,3.0033844448874505,0.15111886079628015
100,69000,3100,3.0033597421608014,0.14982724660144014
100,70000,3100,3.003335039502642,0.14853563240660014
100,71000,3100,3.003310336912973,0.14724401821176014
100,72000,3100,3.0032856343917946,0.14466078982208014
100,73000,3100,3.0032609319391055,0.14336917562724014
100,74000,3100,3.003236229554906,0.14207756143240013
100,75000,3100,3.0032115272391966,0.14078594723756016
100,76000,3100,3.003186824991976,0.13949433304272013
100,77000,3100,3.003162122813246,0.13820271884788013
100,78000,3100,3.0031374207030037,0.13691110465304016
100,79000,3100,3.003112718661252,0.13561949045820013
100,28000,3300,3.0085385200038157,1.1332544665878
100,29000,3300,3.0082029950949307,0.7498407498407497
100,30000,3300,3.0079817239976387,0.6006006006006005
100,31000,3300,3.0077905288120346,0.515667182333849
100,32000,3300,3.007599337812861,0.4586404586404586
100,33000,3300,3.007408151000064,0.4173870840537507
100,34000,3300,3.007216968373586,0.3858403858403858
100,35000,3300,3.0070257899333734,0.36036036036036034
100,36000,3300,3.0068346156793697,0.3385203385203385
100,37000,3300,3.0066434456115205,0.32153365486698826
100,38000,3300,3.006452279729771,0.3057603057603058
100,39000,3300,3.006261118034065,0.2924136257469591
100,40000,3300,3.006069960524348,0.2814936148269481
100,41000,3300,3.0058788072005638,0.27057360390693724
100,42000,3300,3.0057122699537904,0.2608669275335942
100,43000,3300,3.0056261946631624,0.2535869202535869
100,44000,3300,3.0055401202125656,0.24509357842691176
100,45000,3300,3.005454046601996,0.23902690569357235
100,46000,3300,3.005367973831448,0.23174689841356508
100,47000,3300,3.0052819019009163,0.22568022568022567
100,48000,3300,3.005195830810397,0.22082688749355414
100,49000,3300,3.005109760559883,0.21597354930688265
100,50000,3300,3.005023691149372,0.21112021112021112
100,51000,3300,3.0049376225788573,0.2062668729335396
100,52000,3300,3.0048515548483348,0.202626869293536
100,53000,3300,3.0047654879577994,0.19777353110686444
100,54000,3300,3.0046794219072455,0.19413352746686083
100,55000,3300,3.0045933566966694,0.1904935238268571
100,56000,3300,3.0045072923260654,0.1880668547335214
100,57000,3300,3.0044212287954277,0.18442685109351775
100,58000,3300,3.0043351661047537,0.18078684745351412
100,59000,3300,3.0042491042540362,0.17836017836017837
100,60000,3300,3.0041630432432718,0.17593350926684256
100,61000,3300,3.0040769830724545,0.17350684017350684
100,62000,3300,3.0039909237415796,0.17108017108017107
100,63000,3300,3.003904865250643,0.16865350198683535
100,64000,3300,3.0038188075996386,0.16622683289349954
100,65000,3300,3.0037327507885623,0.1638001638001638
100,66000,3300,3.003646694817409,0.16137349470682805
100,67000,3300,3.003560639686173,0.15894682561349227
100,68000,3300,3.00347458539485,0.15773349106682438
100,69000,3300,3.003388531943436,0.15530682197348863
100,70000,3300,3.0033024793319245,0.15409348742682075
100,71000,3300,3.0032164275603113,0.151666818333485
100,72000,3300,3.0031878107278467,0.1504534837868171
100,73000,3300,3.003166012015358,0.14802681469348136
100,74000,3300,3.0031442133562045,0.14681348014681347
100,75000,3300,3.0031224147503863,0.1456001456001456
100,76000,3300,3.003100616197903,0.14438681105347773
100,77000,3300,3.003078817698754,0.14196014196014195
100,78000,3300,3.003057019252941,0.14074680741347406
100,79000,3300,3.0030352208604625,0.1395334728668062
100,31000,3500,3.0076650739469195,1.1428571428571428
100,32000,3500,3.0074951114159787,0.851136851136851
100,33000,3500,3.0073251521934403,0.6486486486486486
100,34000,3500,3.007155196279265,0.5445445445445445
100,35000,3500,3.0069852436734155,0.4781924781924781
100,36000,3500,3.0068152943758513,0.4324324324324324
100,37000,3500,3.0066453483865345,0.396968396968397
100,38000,3500,3.006475405705426,0.36951236951236954
100,39000,3500,3.006305466332487,0.34663234663234666
100,40000,3500,3.0061355302676787,0.32718432718432716
100,41000,3500,3.0059655975109627,0.3111683111683111
100,42000,3500,3.0057956680622993,0.29744029744029743
100,43000,3500,3.0056257419216506,0.28485628485628484
100,44000,3500,3.0054558190889766,0.27456027456027454
100,45000,3500,3.0053512414818773,0.2654082654082654
100,46000,3500,3.0052747254223116,0.25625625625625625
100,47000,3500,3.0051982100265944,0.24824824824824823
100,48000,3500,3.0051216952947204,0.24138424138424136
100,49000,3500,3.0050451812266883,0.2345202345202345
100,50000,3500,3.004968667822493,0.22880022880022877
100,51000,3500,3.0048921550821324,0.22308022308022304
100,52000,3500,3.0048156430056023,0.21736021736021738
100,53000,3500,3.004739131592899,0.2127842127842128
100,54000,3500,3.004662620844019,0.20820820820820818
100,55000,3500,3.004586110758959,0.2036322036322036
100,56000,3500,3.0045096013377166,0.19905619905619903
100,57000,3500,3.004433092580287,0.1956241956241956
100,58000,3500,3.0043565844866666,0.19219219219219216
100,59000,3500,3.0042800770568534,0.18876018876018874
100,60000,3500,3.004203570290842,0.18532818532818532
100,61000,3500,3.0041270641886304,0.18189618189618187
100,62000,3500,3.004050558750215,0.1796081796081796
100,63000,3500,3.003974053975592,0.17617617617617615
100,64000,3500,3.0038975498647575,0.17388817388817387
100,65000,3500,3.003821046417708,0.17160017160017157
100,66000,3500,3.0037445436344417,0.1693121693121693
100,67000,3500,3.0036680415149526,0.167024167024167
100,68000,3500,3.0035915400592397,0.1647361647361647
100,69000,3500,3.0035150392672976,0.16244816244816243
100,70000,3500,3.003438539139124,0.16016016016016013
100,71000,3500,3.0033620396747156,0.15787215787215786
100,72000,3500,3.0032855408740673,0.1567281567281567
100,73000,3500,3.003209042737178,0.1544401544401544
100,74000,3500,3.0031325452640414,0.15215215215215214
100,75000,3500,3.003056048454657,0.151008151008151
100,76000,3500,3.003012734578941,0.14872014872014871
100,77000,3500,3.002993356348279,0.14757614757614756
100,78000,3500,3.0029739781597655,0.14643214643214642
100,79000,3500,3.0029546000134024,0.14414414414414412
100,35000,3700,3.00691215440723,1.081081081081081
100,36000,3700,3.0067600826626943,0.7488569650731813
100,37000,3700,3.0066080135670323,0.5995184373562754
100,38000,3700,3.006455947120217,0.5151097042988936
100,39000,3700,3.00630388332222,0.4577550523496471
100,40000,3700,3.0061518221730132,0.41663284906528153
100,41000,3700,3.00599976367257,0.38525011497984474
100,42000,3700,3.0058477078208616,0.359278197116035
100,43000,3700,3.0056956546178606,0.3387170954738523
100,44000,3700,3.0055436040635386,0.3203203203203204
100,45000,3700,3.0053915561578686,0.3051700348997647
100,46000,3700,3.0052395109008225,0.2921840759678598
100,47000,3700,3.0051012506604455,0.2802802802802803
100,48000,3700,3.005032784970086,0.27054081108135164
100,49000,3700,3.004964319811256,0.260801341882423
100,50000,3700,3.004895855183951,0.25214403592781975
100,51000,3700,3.0048273910881695,0.24456889321754188
100,52000,3700,3.004758927523909,0.23807591375158946
100,53000,3700,3.0046904644911683,0.23158293428563706
100,54000,3700,3.0046220019899423,0.22617211806400997
100,55000,3700,3.004553540020231,0.2207613018423829
100,56000,3700,3.00448507858203,0.21535048562075593
100,57000,3700,3.004416617675338,0.2099396693991289
100,58000,3700,3.0043481573001523,0.20561101642182725
100,59000,3700,3.00427969745647,0.20128236344452563
100,60000,3700,3.004211238144289,0.1980358737115494
100,61000,3700,3.0041427793636064,0.1937072207342478
100,62000,3700,3.00407432111442,0.19046073100127156
100,63000,3700,3.0040058633967277,0.1872142412682954
100,64000,3700,3.0039374062105266,0.18396775153531914
100,65000,3700,3.0038689495558137,0.1807212618023429
100,66000,3700,3.003800493432588,0.1785569353136921
100,67000,3700,3.0037320378408454,0.17531044558071587
100,68000,3700,3.0036635827805847,0.17314611909206507
100,69000,3700,3.0035951282518023,0.16989962935908884
100,70000,3700,3.0035266742544966,0.16773530287043803
100,71000,3700,3.003458220788664,0.16557097638178722
100,72000,3700,3.0033897678543036,0.16340664989313639
100,73000,3700,3.0033213154514122,0.16124232340448558
100,74000,3700,3.0032528635799864,0.15907799691583474
100,75000,3700,3.0031844122400253,0.15691367042718396
100,76000,3700,3.0031159614315253,0.15583150718285854
100,77000,3700,3.003047511154484,0.15366718069420773
100,78000,3700,3.0029790614088996,0.15150285420555692
100,79000,3700,3.0029106121947686,0.15042069096123148
100,39000,3900,3.0062694396168,1.0092143425476763
100,40000,3900,3.006132575089156,0.7104540437873771
100,41000,3900,3.0059957127073202,0.579040579040579
100,42000,3900,3.005858852471271,0.5010138343471676
100,43000,3900,3.0057219943809894,0.4486537819871155
100,44000,3900,3.0055851384364534,0.40964040964040965
100,45000,3900,3.005448284637644,0.3788403788403788
100,46000,3900,3.0053114329845414,0.3542003542003542
100,47000,3900,3.0051745834771237,0.33469366802700135
100,48000,3900,3.0050377361153715,0.31724031724031737
100,49000,3900,3.0049008908992647,0.3028669695336362
100,50000,3900,3.00481145521941,0.2895202895202895
100,51000,3900,3.00474983361469,0.27822694489361166
100,52000,3900,3.0046882124405623,0.26796026796026795
100,53000,3900,3.004626591697025,0.2587202587202587
100,54000,3900,3.0045649713840774,0.2505069171735839
100,55000,3900,3.004503351501717,0.24332024332024332
100,56000,3900,3.0044417320499415,0.23613356946690278
100,57000,3900,3.0043801130287497,0.22997356330689664
100,58000,3900,3.00431849443814,0.22484022484022484
100,59000,3900,3.0042568762781094,0.21868021868021867
100,60000,3900,3.004195258548657,0.21354688021354687
100,61000,3900,3.0041336412497817,0.20944020944020944
100,62000,3900,3.0040720243814802,0.20533353866687207
100,63000,3900,3.0040104079437517,0.20122686789353464
100,64000,3900,3.0039487919365935,0.19712019712019718
100,65000,3900,3.003887176360005,0.19301352634685967
100,66000,3900,3.0038255612139833,0.18993352326685659
100,67000,3900,3.003763946498527,0.18685352018685358
100,68000,3900,3.0037023322136336,0.18377351710685044
100,69000,3900,3.0036407183593035,0.18069351402684736
100,70000,3900,3.0035791049355325,0.17761351094684427
100,71000,3900,3.00351749194232,0.1745335078668412
100,72000,3900,3.0034558793796635,0.17248017248017247
100,73000,3900,3.0033942672475615,0.1694001694001694
