,Mass,Raideur,Friction,Amplitude,Time_Stop
1808,450,35000,5700,10.057701993822041,0.5288452563157167
1809,450,36000,5700,10.056027017811182,0.5036621488721111
1810,450,37000,5700,10.054352139019404,0.4910705951503083
1811,450,38000,5700,10.052677357443297,0.47847904142850556
1812,450,39000,5700,10.05100267307946,0.46588748770670274
1813,450,40000,5700,10.04932808592447,0.46588748770670274
1814,450,41000,5700,10.04765359597494,0.4532959339849
1815,450,42000,5700,10.045979203227445,0.4407043802630972
1816,450,43000,5700,10.044304907678585,0.42811282654129446
1817,450,44000,5700,10.042630709324952,0.42811282654129446
1818,450,45000,5700,10.040956608163135,0.41552127281949164
1819,450,46000,5700,10.03928260418973,0.4029297190976889
1820,450,47000,5700,10.037608697401328,0.4029297190976889
1821,450,48000,5700,10.035934887794523,0.3903381653758861
1822,450,49000,5700,10.03426117536591,0.3903381653758861
1823,450,50000,5700,10.032587560112074,0.3777466116540833
1824,450,51000,5700,10.030914042029616,0.3777466116540833
1825,450,52000,5700,10.029240621115127,0.36515505793228054
1826,450,53000,5700,10.027567297365197,0.36515505793228054
1827,450,54000,5700,10.025894070776424,0.36515505793228054
1828,450,55000,5700,10.024220941345396,0.3525635042104778
1829,450,56000,5700,10.022547909068711,0.3525635042104778
1830,450,57000,5700,10.020874973942961,0.339971950488675
1831,450,58000,5700,10.01920213596474,0.339971950488675
1832,450,59000,5700,10.01752939513064,0.339971950488675
1833,450,60000,5700,10.015856751437257,0.3273803967668722
1834,450,61000,5700,10.014184204881184,0.3273803967668722
1835,450,62000,5700,10.012511755459014,0.3273803967668722
1836,450,63000,5700,10.010839403167342,0.3273803967668722
1837,450,64000,5700,10.009167148002764,0.31478884304506943
1838,450,65000,5700,10.007494989961868,0.31478884304506943
1839,450,66000,5700,10.005822929041257,0.31478884304506943
1840,450,67000,5700,10.004150965237516,0.30219728932326667
1841,450,68000,5700,10.002479098547246,0.30219728932326667
1842,450,69000,5700,10.000807328967039,0.30219728932326667
1843,450,70000,5700,10.0,0.30219728932326667
1844,450,71000,5700,10.0,0.28960573560146385
1845,450,72000,5700,10.0,0.28960573560146385
1846,450,73000,5700,10.0,0.28960573560146385
1847,450,74000,5700,10.0,0.28960573560146385
1848,450,75000,5700,10.0,0.28960573560146385
1849,450,76000,5700,10.0,0.2770141818796611
1850,450,77000,5700,10.0,0.2770141818796611
1851,450,78000,5700,10.0,0.2770141818796611
1852,450,79000,5700,10.0,0.2770141818796611
1853,450,20000,5900,10.087143888954888,2.606451620413175
1854,450,21000,5900,10.080909457632947,1.649493537556164
1855,450,22000,5900,10.079236166423808,1.3095215870674888
1856,450,23000,5900,10.077562972267373,1.1206482812404472
1857,450,24000,5900,10.075889875160238,0.9947327440224194
1858,450,25000,5900,10.074216875099,0.9065918679698
1859,450,26000,5900,10.072543972080263,0.8310425456389833
1860,450,27000,5900,10.070871166100622,0.7806763307517722
1861,450,28000,5900,10.069198457156679,0.7303101158645611
1862,450,29000,5900,10.06752584524503,0.6925354546991528
1863,450,30000,5900,10.065853330362275,0.6547607935337444
1864,450,31000,5900,10.064180912505016,0.6295776860901389
1865,450,32000,5900,10.062508591669852,0.6043945786465333
1866,450,33000,5900,10.060836367853382,0.5792114712029277
1867,450,34000,5900,10.059164241052201,0.566619917481125
1868,450,35000,5900,10.057492211262915,0.5414368100375194
1869,450,36000,5900,10.055820278482122,0.5288452563157167
1870,450,37000,5900,10.054148442706419,0.5162537025939139
1871,450,38000,5900,10.05247670393241,0.5036621488721111
1872,450,39000,5900,10.050805062156694,0.4910705951503083
1873,450,40000,5900,10.049133517375868,0.47847904142850556
1874,450,41000,5900,10.047462069586535,0.46588748770670274
1875,450,42000,5900,10.045790718785298,0.4532959339849
1876,450,43000,5900,10.044119464968754,0.4407043802630972
1877,450,44000,5900,10.0424483081335,0.42811282654129446
1878,450,45000,5900,10.040777248276143,0.42811282654129446
1879,450,46000,5900,10.039106285393279,0.41552127281949164
1880,450,47000,5900,10.037435419481515,0.41552127281949164
1881,450,48000,5900,10.035764650537443,0.4029297190976889
1882,450,49000,5900,10.03409397855767,0.3903381653758861
1883,450,50000,5900,10.032423403538797,0.3903381653758861
1884,450,51000,5900,10.030752925477422,0.3777466116540833
1885,450,52000,5900,10.029082544370148,0.3777466116540833
1886,450,53000,5900,10.027412260213575,0.36515505793228054
1887,450,54000,5900,10.025742073004306,0.36515505793228054
1888,450,55000,5900,10.024071982738942,0.36515505793228054
1889,450,56000,5900,10.022401989414083,0.3525635042104778
1890,450,57000,5900,10.020732093026334,0.3525635042104778
1891,450,58000,5900,10.019062293572293,0.3525635042104778
1892,450,59000,5900,10.017392591048562,0.339971950488675
1893,450,60000,5900,10.015722985451745,0.339971950488675
1894,450,61000,5900,10.014053476778443,0.3273803967668722
1895,450,62000,5900,10.012384065025255,0.3273803967668722
1896,450,63000,5900,10.010714750188791,0.3273803967668722
1897,450,64000,5900,10.009045532265645,0.3273803967668722
1898,450,65000,5900,10.007376411252425,0.31478884304506943
1899,450,66000,5900,10.005707387145726,0.31478884304506943
1900,450,67000,5900,10.004038459942159,0.31478884304506943
1901,450,68000,5900,10.002369629638322,0.31478884304506943
1902,450,69000,5900,10.00070089623082,0.30219728932326667
1903,450,70000,5900,10.0,0.30219728932326667
1904,450,71000,5900,10.0,0.30219728932326667
1905,450,72000,5900,10.0,0.30219728932326667
1906,450,73000,5900,10.0,0.28960573560146385
1907,450,74000,5900,10.0,0.28960573560146385
1908,450,75000,5900,10.0,0.28960573560146385
1909,450,76000,5900,10.0,0.28960573560146385
1910,450,77000,5900,10.0,0.2770141818796611
1911,450,78000,5900,10.0,0.2770141818796611
1912,450,79000,5900,10.0,0.2770141818796611
1913,450,21000,6100,10.080658033211567,3.7019167942100166
1914,450,22000,6100,10.078987779847095,1.8509583971050083
1915,450,23000,6100,10.077317623321818,1.3976624631201082
1916,450,24000,6100,10.075647563632339,1.1710144961276583
1917,450,25000,6100,10.073977600775265,1.0325074051878278
1918,450,26000,6100,10.072307734747202,0.9317749754134055
1919,450,27000,6100,10.070637965544762,0.8562256530825889
1920,450,28000,6100,10.068968293164545,0.793267884473575
1921,450,29000,6100,10.067298717603164,0.7429016695863638
1922,450,30000,6100,10.065629238857223,0.7051270084209555
1923,450,31000,6100,10.063959856923331,0.6673523472555472
1924,450,32000,6100,10.062290571798096,0.6421692398119416
1925,450,33000,6100,10.060621383478122,0.6169861323683361
1926,450,34000,6100,10.058952291960022,0.5918030249247306
1927,450,35000,6100,10.057283297240401,0.566619917481125
1928,450,36000,6100,10.055614399315864,0.5540283637593222
1929,450,37000,6100,10.053945598183025,0.5288452563157167
1930,450,38000,6100,10.052276893838487,0.5162537025939139
1931,450,39000,6100,10.05060828627886,0.5036621488721111
1932,450,40000,6100,10.048939775500754,0.4910705951503083
1933,450,41000,6100,10.047271361500774,0.47847904142850556
1934,450,42000,6100,10.04560304427553,0.46588748770670274
1935,450,43000,6100,10.04393482382163,0.4532959339849
1936,450,44000,6100,10.042266700135684,0.4407043802630972
1937,450,45000,6100,10.040598673214298,0.4407043802630972
1938,450,46000,6100,10.038930743054081,0.42811282654129446
1939,450,47000,6100,10.037262909651645,0.41552127281949164
1940,450,48000,6100,10.035595173003594,0.41552127281949164
1941,450,49000,6100,10.033927533106542,0.4029297190976889
1942,450,50000,6100,10.032259989957094,0.4029297190976889
1943,450,51000,6100,10.030592543551863,0.3903381653758861
1944,450,52000,6100,10.028925193887453,0.3903381653758861
1945,450,53000,6100,10.027257940960478,0.3777466116540833
1946,450,54000,6100,10.025590784767545,0.3777466116540833
1947,450,55000,6100,10.023923725305265,0.36515505793228054
1948,450,56000,6100,10.022256762570244,0.36515505793228054
1949,450,57000,6100,10.020589896559096,0.3525635042104778
1950,450,58000,6100,10.01892312726843,0.3525635042104778
1951,450,59000,6100,10.017256454694854,0.3525635042104778
1952,450,60000,6100,10.015589878834977,0.339971950488675
1953,450,61000,6100,10.013923399685412,0.339971950488675
1954,450,62000,6100,10.012257017242765,0.339971950488675
1955,450,63000,6100,10.010590731503653,0.3273803967668722
1956,450,64000,6100,10.008924542464678,0.3273803967668722
1957,450,65000,6100,10.007258450122457,0.3273803967668722
1958,450,66000,6100,10.005592454473597,0.31478884304506943
1959,450,67000,6100,10.003926555514708,0.31478884304506943
1960,450,68000,6100,10.002260753242403,0.31478884304506943
1961,450,69000,6100,10.00059504765329,0.31478884304506943
1962,450,70000,6100,10.0,0.30219728932326667
1963,450,71000,6100,10.0,0.30219728932326667
1964,450,72000,6100,10.0,0.30219728932326667
1965,450,73000,6100,10.0,0.30219728932326667
1966,450,74000,6100,10.0,0.28960573560146385
1967,450,75000,6100,10.0,0.28960573560146385
1968,450,76000,6100,10.0,0.28960573560146385
1969,450,77000,6100,10.0,0.28960573560146385
1970,450,78000,6100,10.0,0.28960573560146385
1971,450,79000,6100,10.0,0.2770141818796611
1972,450,23000,6300,10.077073239259148,2.1783387938718803
1973,450,24000,6300,10.075406208634226,1.523578000338136
1974,450,25000,6300,10.073739274628805,1.2465638184584749
1975,450,26000,6300,10.072072437239502,1.070282066353236
1976,450,27000,6300,10.070405696462931,0.9569580828570111
1977,450,28000,6300,10.068739052295701,0.8814087605261944
